booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,is_repeat_guest,num_previous_cancellations,num_previous_bookings_not_canceled,average_price,special_requests,month_of_reservation,day_of_week,is_cancellation
INN29194,2,0,0,4,Meal Plan 1,0,Room_Type 1,88,Online,0,0,0,98.18,0,Apr,Thursday,1
INN17395,2,0,2,3,Meal Plan 1,0,Room_Type 1,62,Offline,0,0,0,76.0,1,Apr,Tuesday,0
INN16487,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,109.0,0,Aug,Monday,0
INN21348,1,0,0,3,Meal Plan 1,0,Room_Type 1,308,Online,0,0,0,78.3,2,Nov,Friday,1
INN07282,2,0,0,3,Meal Plan 1,0,Room_Type 1,91,Offline,0,0,0,80.75,0,May,Saturday,0
INN29364,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,Nov,Thursday,1
INN17511,2,1,0,1,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,169.0,1,Jul,Friday,0
INN08974,2,1,2,4,Not Selected,0,Room_Type 1,121,Online,0,0,0,89.76,0,Sep,Sunday,0
INN26598,1,0,1,0,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,77.77,0,Nov,Thursday,0
INN12364,2,0,1,2,Not Selected,0,Room_Type 1,9,Online,0,0,0,129.0,1,Jun,Sunday,1
INN28624,2,0,1,3,Meal Plan 1,0,Room_Type 1,127,Offline,0,0,0,90.0,0,Apr,Saturday,0
INN15169,1,0,0,2,Meal Plan 1,0,Room_Type 1,33,Complementary,0,0,0,65.0,0,Sep,Friday,0
INN34349,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,120.0,1,Oct,Saturday,0
INN20680,2,0,1,2,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,87.0,0,Jan,Thursday,0
INN18969,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,101.5,0,Sep,Monday,0
INN05301,2,0,0,1,Not Selected,0,Room_Type 1,12,Online,0,0,0,81.0,0,Aug,Tuesday,0
INN16264,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,Offline,0,0,0,75.0,0,Sep,Wednesday,1
INN07953,1,0,0,2,Meal Plan 1,0,Room_Type 4,10,Online,0,0,0,112.0,0,Feb,Monday,0
INN23673,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,101.18,0,Jul,Monday,0
INN09863,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,Offline,0,0,0,130.0,0,Jun,Thursday,1
INN03616,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,109.0,0,Aug,Monday,0
INN36150,2,2,0,3,Meal Plan 1,0,Room_Type 2,166,Online,0,0,0,73.6,2,Apr,Saturday,0
INN33421,3,0,0,3,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,168.3,0,Sep,Thursday,1
INN07798,2,0,0,1,Meal Plan 1,0,Room_Type 1,221,Offline,0,0,0,80.0,0,Aug,Sunday,1
INN00918,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,69.84,0,Jun,Saturday,0
INN23197,1,0,0,3,Meal Plan 2,0,Room_Type 1,36,Offline,0,0,0,91.0,0,Oct,Friday,0
INN17723,1,0,1,2,Meal Plan 1,0,Room_Type 1,199,Offline,0,0,0,63.75,1,Nov,Sunday,0
INN24536,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,105.3,0,Mar,Saturday,1
INN01345,2,0,1,3,Meal Plan 1,0,Room_Type 1,75,Online,0,0,0,80.0,0,Mar,Saturday,1
INN07448,2,0,1,1,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,72.76,2,Sep,Thursday,0
INN12347,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110.0,0,Jun,Wednesday,0
INN06860,2,0,1,2,Not Selected,0,Room_Type 1,36,Online,0,0,0,109.0,1,Oct,Sunday,0
INN28742,2,0,2,3,Meal Plan 1,0,Room_Type 4,5,Online,0,0,0,120.6,1,Feb,Wednesday,0
INN25851,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,Offline,0,0,0,87.0,0,Jul,Monday,0
INN27020,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Offline,0,0,0,130.0,0,Jun,Friday,1
INN15804,2,0,1,3,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,136.0,1,May,Saturday,0
INN24848,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,Corporate,0,0,0,100.0,0,May,Thursday,1
INN07975,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,Offline,0,0,0,115.0,1,Sep,Thursday,1
INN06528,2,0,2,4,Meal Plan 1,0,Room_Type 2,237,Online,0,0,0,81.5,1,Jul,Saturday,0
INN18287,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,Offline,0,0,0,120.0,0,Jun,Wednesday,1
INN18041,2,0,0,1,Not Selected,0,Room_Type 1,48,Online,0,0,0,125.1,1,Sep,Thursday,0
INN21218,2,0,1,2,Meal Plan 1,0,Room_Type 1,279,Offline,0,0,0,80.75,1,Oct,Wednesday,0
INN08463,1,0,0,1,Meal Plan 1,0,Room_Type 1,64,Online,0,0,0,80.1,0,Apr,Sunday,0
INN17496,2,0,0,2,Meal Plan 1,0,Room_Type 1,60,Offline,0,0,0,60.0,1,Jan,Monday,0
INN02406,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95.0,0,Jun,Sunday,0
INN01580,2,0,1,1,Meal Plan 2,0,Room_Type 5,96,Online,0,0,0,138.0,0,Sep,Thursday,1
INN28323,2,0,0,3,Meal Plan 1,0,Room_Type 1,317,Online,0,0,0,106.2,1,Sep,Saturday,1
INN13715,2,0,0,4,Not Selected,0,Room_Type 1,122,Online,0,0,0,94.35,2,May,Friday,0
INN16392,1,0,0,1,Not Selected,0,Room_Type 1,11,Online,1,0,1,94.71,1,Sep,Thursday,0
INN04510,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,Complementary,1,2,0,0.0,3,Jan,Saturday,0
INN10980,1,0,0,2,Meal Plan 1,0,Room_Type 1,2,Complementary,0,0,0,0.0,0,Aug,Saturday,0
INN30220,2,0,2,1,Meal Plan 1,0,Room_Type 1,87,Offline,0,0,0,75.0,0,Dec,Monday,0
INN17404,2,0,2,1,Not Selected,0,Room_Type 1,100,Online,0,0,0,94.5,1,Jul,Monday,0
INN21718,1,0,0,2,Meal Plan 2,0,Room_Type 1,11,Complementary,1,1,0,0.0,0,Oct,Thursday,0
INN20077,2,0,0,1,Meal Plan 1,0,Room_Type 4,85,Online,0,0,0,140.4,0,Jun,Saturday,1
INN27107,2,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,139.0,0,Jul,Sunday,1
INN21507,2,0,1,4,Meal Plan 1,0,Room_Type 1,134,Online,0,0,0,76.58,1,May,Wednesday,0
INN30910,2,0,0,1,Meal Plan 1,0,Room_Type 1,98,Online,0,0,0,126.9,1,May,Saturday,0
INN04536,2,0,1,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,105.0,1,Aug,Thursday,0
INN04575,2,1,0,2,Meal Plan 1,0,Room_Type 1,191,Online,0,0,0,130.5,1,Aug,Thursday,1
INN14196,2,0,2,1,Meal Plan 1,0,Room_Type 4,43,Online,0,0,0,87.97,0,Feb,Wednesday,0
INN26694,2,0,2,3,Meal Plan 1,0,Room_Type 4,94,Offline,0,0,0,60.0,0,Dec,Wednesday,0
INN24755,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,Offline,0,0,0,101.0,0,Jan,Tuesday,0
INN20707,2,0,2,2,Not Selected,0,Room_Type 1,208,Online,0,0,0,80.75,0,Jul,Monday,1
INN22704,2,1,1,5,Meal Plan 1,0,Room_Type 1,122,Online,0,0,0,119.85,3,May,Wednesday,0
INN14040,2,0,2,3,Meal Plan 1,0,Room_Type 4,11,Offline,0,0,0,75.0,0,Sep,Wednesday,0
INN18522,2,0,0,1,Not Selected,0,Room_Type 1,6,Online,0,0,0,159.0,3,Sep,Saturday,0
INN35283,2,0,2,1,Not Selected,0,Room_Type 1,104,Online,0,0,0,107.1,0,Aug,Tuesday,1
INN18554,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,Offline,0,0,0,115.0,0,Jul,Saturday,1
INN23391,2,0,0,3,Meal Plan 1,0,Room_Type 4,8,Online,0,0,0,142.67,0,Dec,Friday,0
INN18448,2,0,1,3,Meal Plan 1,0,Room_Type 1,143,Online,0,0,0,129.6,0,Sep,Saturday,1
INN26105,1,0,0,2,Meal Plan 1,0,Room_Type 1,58,Offline,0,0,0,81.0,0,Jan,Saturday,0
INN10314,2,2,2,1,Meal Plan 1,1,Room_Type 6,229,Online,0,0,0,177.3,2,Aug,Tuesday,1
INN09265,2,0,1,2,Meal Plan 1,0,Room_Type 4,133,Online,0,0,0,109.8,0,Jun,Wednesday,1
INN17486,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95.0,0,Jun,Sunday,1
INN08545,2,0,0,3,Meal Plan 1,0,Room_Type 4,73,Online,0,0,0,149.4,1,Jun,Saturday,0
INN04592,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,Complementary,0,0,0,0.0,0,Sep,Tuesday,0
INN06982,1,0,0,2,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,100.8,3,Nov,Saturday,0
INN28410,2,0,0,1,Meal Plan 1,1,Room_Type 1,2,Online,0,0,0,102.0,1,Jan,Saturday,0
INN30756,2,0,2,0,Meal Plan 1,0,Room_Type 1,60,Offline,0,0,0,60.0,1,Jan,Wednesday,0
INN07319,2,0,2,4,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,123.5,0,Aug,Tuesday,0
INN19481,2,0,1,3,Meal Plan 1,0,Room_Type 1,86,Online,0,0,0,76.5,0,Jul,Thursday,1
INN00407,2,0,2,1,Meal Plan 1,0,Room_Type 1,20,Online,0,0,0,141.0,1,Jun,Monday,0
INN23409,2,0,4,6,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,64.46,1,Mar,Monday,0
INN35736,2,0,0,4,Meal Plan 1,0,Room_Type 1,112,Online,0,0,0,111.78,1,May,Friday,0
INN32648,2,0,2,5,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,58.36,1,Dec,Thursday,1
INN15693,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100.0,0,Oct,Monday,0
INN21627,2,0,0,4,Meal Plan 1,0,Room_Type 1,92,Offline,0,0,0,70.0,0,Oct,Saturday,0
INN18361,2,0,1,2,Meal Plan 1,0,Room_Type 1,88,Online,0,0,0,90.3,1,Apr,Wednesday,0
INN13760,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,Offline,0,0,0,115.0,1,Jun,Sunday,1
INN33296,2,0,1,2,Meal Plan 1,0,Room_Type 1,128,Online,0,0,0,126.9,1,Jun,Wednesday,0
INN27246,2,0,0,3,Not Selected,0,Room_Type 1,161,Online,0,0,0,60.98,1,Mar,Thursday,0
INN04190,1,0,0,3,Meal Plan 1,0,Room_Type 1,15,Offline,0,0,0,85.33,0,Feb,Sunday,0
INN04449,2,0,1,3,Meal Plan 1,0,Room_Type 4,4,Offline,0,0,0,72.25,0,Oct,Thursday,0
INN34687,2,0,2,2,Meal Plan 1,0,Room_Type 1,48,Online,0,0,0,93.5,2,Mar,Tuesday,0
INN30253,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,104.72,1,May,Wednesday,0
INN29804,2,0,1,1,Not Selected,0,Room_Type 1,196,Online,0,0,0,85.5,0,Aug,Monday,1
INN32603,2,0,0,1,Meal Plan 1,0,Room_Type 1,43,Offline,0,0,0,85.0,0,Oct,Friday,0
INN05318,2,0,0,1,Not Selected,0,Room_Type 1,48,Online,0,0,0,89.1,1,Jun,Thursday,0
INN22940,2,0,0,1,Meal Plan 1,0,Room_Type 2,19,Online,0,0,0,77.25,1,Dec,Saturday,0
INN01237,2,0,2,3,Meal Plan 1,0,Room_Type 1,131,Online,0,0,0,80.75,0,Jun,Tuesday,1
INN18079,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,Online,0,0,0,71.6,1,Jan,Monday,0
INN32326,2,0,2,1,Meal Plan 1,0,Room_Type 1,88,Online,0,0,0,87.3,0,Apr,Monday,1
INN00886,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,64.64,0,Feb,Wednesday,0
INN02107,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,Online,0,0,0,130.0,0,Jun,Thursday,1
INN30923,2,1,1,3,Meal Plan 2,0,Room_Type 1,155,Online,0,0,0,173.25,2,Jul,Saturday,1
INN26274,1,0,1,1,Meal Plan 2,0,Room_Type 1,301,Offline,0,0,0,90.0,0,Jul,Monday,0
INN28475,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,71.0,0,Jan,Friday,0
INN36211,3,0,1,2,Meal Plan 1,1,Room_Type 4,87,Online,0,0,0,159.3,1,Aug,Wednesday,0
INN30774,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,Offline,0,0,0,120.0,0,Jun,Tuesday,1
INN08482,2,0,0,4,Meal Plan 1,0,Room_Type 1,113,Offline,0,0,0,61.25,0,Mar,Thursday,0
INN31841,2,0,0,1,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,78.3,0,Mar,Monday,1
INN18040,2,0,0,4,Not Selected,0,Room_Type 1,167,Online,0,0,0,80.75,1,Jul,Friday,0
INN34712,2,0,0,1,Meal Plan 1,0,Room_Type 2,71,Online,0,0,0,108.0,1,Oct,Sunday,0
INN31122,1,0,1,0,Meal Plan 1,0,Room_Type 1,37,Corporate,1,1,4,65.0,0,May,Tuesday,0
INN26516,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,Corporate,0,0,0,50.0,1,Mar,Saturday,0
INN25201,2,0,0,3,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,120.0,1,Jun,Saturday,0
INN26388,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,Corporate,0,0,0,89.0,0,Oct,Saturday,0
INN07302,1,0,2,0,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,115.2,0,Sep,Wednesday,0
INN23291,3,0,0,2,Meal Plan 1,0,Room_Type 4,110,Online,0,0,0,168.3,0,Sep,Sunday,1
INN27506,2,0,0,3,Not Selected,0,Room_Type 1,27,Online,0,0,0,100.0,1,Nov,Friday,0
INN13966,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,Offline,0,0,0,109.0,0,Aug,Monday,0
INN35763,2,0,2,5,Meal Plan 1,0,Room_Type 1,175,Online,0,0,0,100.66,1,Aug,Thursday,1
INN02502,2,0,2,7,Meal Plan 1,0,Room_Type 4,182,Online,0,0,0,112.2,2,Aug,Friday,1
INN26260,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,140.0,0,Oct,Thursday,0
INN15105,1,0,1,1,Not Selected,0,Room_Type 1,5,Offline,0,0,0,99.0,1,Apr,Wednesday,0
INN28431,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,Offline,0,0,0,130.0,0,Jun,Thursday,1
INN27268,2,0,1,4,Meal Plan 1,0,Room_Type 1,53,Online,0,0,0,88.4,1,Nov,Wednesday,0
INN29394,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,105.0,0,Sep,Sunday,0
INN27513,2,0,0,3,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,89.25,0,Sep,Sunday,0
INN22278,2,0,2,1,Meal Plan 2,0,Room_Type 1,145,Offline,0,0,0,94.5,0,Aug,Tuesday,0
INN27410,2,0,0,1,Meal Plan 1,0,Room_Type 4,76,Online,0,0,0,131.4,0,Jul,Monday,1
INN16609,2,0,0,1,Not Selected,0,Room_Type 1,71,Online,0,0,0,79.2,1,Dec,Saturday,0
INN21111,2,0,0,1,Not Selected,0,Room_Type 4,1,Online,0,0,0,108.04,0,Oct,Saturday,0
INN28278,1,0,0,1,Not Selected,0,Room_Type 1,2,Online,0,0,0,110.11,2,Sep,Saturday,0
INN13597,2,0,2,5,Meal Plan 1,0,Room_Type 1,226,Online,0,0,0,119.85,1,Sep,Friday,1
INN35000,2,0,0,2,Meal Plan 1,0,Room_Type 4,207,Online,0,0,0,105.3,1,Aug,Sunday,1
INN09935,1,0,1,2,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,76.3,0,,,0
INN11849,2,0,0,1,Not Selected,0,Room_Type 1,29,Online,0,0,0,148.0,1,Jul,Saturday,0
INN06408,2,1,4,6,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,113.33,2,Jun,Tuesday,0
INN09750,2,0,1,1,Meal Plan 2,0,Room_Type 1,7,Offline,0,0,0,112.2,0,Oct,Thursday,0
INN05694,1,0,0,1,Meal Plan 1,0,Room_Type 4,6,Corporate,0,0,0,94.0,0,Nov,Thursday,0
INN23918,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,Offline,0,0,0,104.0,0,Apr,Friday,0
INN26538,2,0,2,2,Meal Plan 1,0,Room_Type 1,71,Online,0,0,0,131.4,1,Aug,Sunday,0
INN28649,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Offline,1,0,9,45.0,2,Apr,Saturday,0
INN34507,2,0,2,5,Not Selected,0,Room_Type 1,117,Online,0,0,0,126.0,1,Nov,Sunday,1
INN13581,3,0,1,2,Meal Plan 1,0,Room_Type 4,8,Online,0,0,0,130.0,1,Feb,Monday,0
INN31136,1,0,0,3,Meal Plan 1,0,Room_Type 4,11,Corporate,0,0,0,90.0,0,Jun,Thursday,0
INN02477,2,0,4,6,Meal Plan 1,0,Room_Type 1,207,Offline,0,0,0,72.25,0,Aug,Monday,0
INN09651,2,1,0,3,Meal Plan 1,0,Room_Type 1,280,Online,0,0,0,94.5,2,Dec,Thursday,1
INN04865,1,0,1,2,Meal Plan 1,0,Room_Type 1,2,Corporate,1,5,53,65.0,2,Nov,Wednesday,0
INN14378,1,0,1,2,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,90.0,2,Nov,Sunday,0
INN23228,2,0,0,2,Meal Plan 1,0,Room_Type 1,298,Offline,0,0,0,93.0,0,May,Thursday,0
INN29061,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,82.0,0,Jan,Wednesday,0
INN20779,2,0,0,4,Meal Plan 1,0,Room_Type 1,228,Online,0,0,0,102.85,1,Oct,Friday,1
INN28813,2,0,2,3,Not Selected,0,Room_Type 1,37,Online,0,0,0,125.1,3,Aug,Monday,0
INN15588,2,0,0,1,Not Selected,0,Room_Type 1,8,Online,1,0,1,0.0,2,Dec,Friday,0
INN07465,2,1,0,2,Meal Plan 1,0,Room_Type 1,49,Online,0,0,0,98.82,1,Dec,Saturday,0
INN09256,1,0,0,1,Meal Plan 1,1,Room_Type 1,12,Corporate,1,0,9,67.0,1,Oct,Friday,0
INN10650,2,0,2,1,Not Selected,0,Room_Type 1,49,Online,0,0,0,67.5,0,Feb,Tuesday,1
INN23764,2,0,1,2,Not Selected,0,Room_Type 1,90,Online,0,0,0,76.5,1,Apr,Sunday,0
INN21907,2,0,0,3,Meal Plan 1,0,Room_Type 4,56,Online,0,0,0,87.32,1,Jun,Thursday,0
INN26482,2,0,0,1,Not Selected,0,Room_Type 1,8,Online,0,0,0,79.0,1,Jun,Saturday,1
INN01155,1,0,0,4,Not Selected,0,Room_Type 1,12,Online,0,0,0,120.06,1,Nov,Friday,0
INN16762,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100.0,0,Oct,Monday,0
INN12894,1,0,1,0,Meal Plan 1,0,Room_Type 1,13,Corporate,0,0,0,65.0,0,Nov,Wednesday,0
INN03555,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,111.35,0,May,Thursday,1
INN25893,2,0,0,1,Meal Plan 1,0,Room_Type 4,12,Online,0,0,0,108.0,1,Feb,Tuesday,0
INN16506,3,0,0,4,Meal Plan 1,0,Room_Type 4,89,Online,0,0,0,169.58,1,Jun,Thursday,1
INN33876,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,104.0,1,Dec,Sunday,0
INN13054,2,0,2,4,Not Selected,0,Room_Type 1,116,Online,0,0,0,96.0,1,Jul,Monday,0
INN13355,2,0,1,2,Meal Plan 1,0,Room_Type 4,62,Online,0,0,0,106.2,0,Apr,Sunday,0
INN32941,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,Offline,0,0,0,120.0,0,Oct,Thursday,1
INN30336,2,1,2,0,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,196.0,2,Sep,Tuesday,0
INN16174,2,0,0,1,Not Selected,0,Room_Type 1,125,Online,0,0,0,116.1,0,Jun,Saturday,0
INN08548,3,0,1,1,Meal Plan 1,0,Room_Type 4,39,Online,0,0,0,140.0,2,Nov,Monday,0
INN01732,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,Offline,0,0,0,65.0,0,Sep,Friday,0
INN16807,2,0,1,1,Not Selected,0,Room_Type 1,8,Online,0,0,0,128.0,1,Aug,Wednesday,0
INN05689,2,0,2,4,Meal Plan 1,0,Room_Type 4,79,Online,0,0,0,120.6,3,Jul,Tuesday,0
INN12575,2,0,0,1,Not Selected,1,Room_Type 1,5,Online,0,0,0,127.0,2,Aug,Friday,0
INN03873,2,0,1,2,Not Selected,0,Room_Type 1,4,Online,0,0,0,139.0,1,Jul,Sunday,0
INN32541,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,3,65.0,0,Oct,Wednesday,0
INN02448,2,0,1,3,Meal Plan 1,0,Room_Type 4,26,Online,0,0,0,99.0,1,Feb,Thursday,0
INN15347,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,Offline,0,0,0,86.6,1,Nov,Friday,0
INN29168,2,0,1,2,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,149.0,2,Oct,Wednesday,0
INN27089,1,0,0,3,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,60.0,0,Aug,Saturday,1
INN06649,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,75.0,0,Jun,Sunday,1
INN23514,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,73.0,0,Nov,Monday,0
INN02257,2,0,2,7,Not Selected,0,Room_Type 1,120,Online,0,0,0,109.65,1,May,Thursday,1
INN24220,2,0,1,3,Not Selected,0,Room_Type 1,159,Online,0,0,0,113.4,2,Sep,Saturday,1
INN17521,2,0,1,2,Meal Plan 1,1,Room_Type 1,0,Online,0,0,0,115.0,0,Aug,Thursday,0
INN34091,2,0,2,1,Meal Plan 1,0,Room_Type 1,67,Offline,0,0,0,32.71,0,Nov,Wednesday,0
INN17615,2,1,0,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,168.0,2,Jun,Saturday,0
INN09545,2,0,0,2,Meal Plan 2,1,Room_Type 1,155,Offline,0,0,0,119.24,0,Jun,Thursday,1
INN03147,2,0,0,1,Meal Plan 1,0,Room_Type 1,443,Online,0,0,0,65.0,0,Apr,Sunday,1
INN17714,1,0,0,1,Meal Plan 1,0,Room_Type 1,43,Offline,0,0,0,75.0,0,Oct,Friday,0
INN26146,2,0,1,3,Meal Plan 1,0,Room_Type 1,23,Offline,0,0,0,65.55,1,Sep,Sunday,0
INN28503,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,Offline,0,0,0,75.0,0,Nov,Monday,0
INN28776,3,0,2,5,Meal Plan 1,0,Room_Type 4,59,Online,0,0,0,159.3,2,May,Monday,0
INN30126,2,1,2,0,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,97.41,3,Apr,Tuesday,0
INN32590,2,0,1,4,Meal Plan 1,0,Room_Type 1,81,Online,0,0,0,114.3,1,Jul,Wednesday,0
INN27305,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,Oct,Saturday,0
INN33064,1,0,0,1,Not Selected,0,Room_Type 1,109,Online,0,0,0,80.1,1,Oct,Friday,0
INN22046,2,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,89.0,0,Mar,Thursday,1
INN34574,3,0,1,2,Meal Plan 1,0,Room_Type 1,152,Online,0,0,0,110.65,2,Aug,Sunday,1
INN34267,1,0,0,4,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,110.5,3,Dec,Friday,0
INN04405,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,131.0,1,Apr,Friday,0
INN09760,1,0,0,2,Meal Plan 1,0,Room_Type 1,99,Corporate,0,0,0,81.0,0,Feb,Monday,0
INN23487,2,0,0,1,Meal Plan 1,0,Room_Type 1,85,Online,0,0,0,126.9,1,Aug,Sunday,0
INN07294,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,Offline,0,0,0,120.0,0,Jun,Saturday,0
INN12920,1,0,5,10,Meal Plan 1,0,Room_Type 4,3,Aviation,0,0,0,110.0,0,May,Wednesday,1
INN15057,2,0,1,3,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,88.4,2,Dec,Saturday,0
INN22548,2,0,2,3,Meal Plan 1,0,Room_Type 1,174,Online,0,0,0,119.85,1,Sep,Sunday,1
INN26631,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,Offline,0,0,0,106.0,0,Apr,Sunday,1
INN03667,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,120.0,0,Jun,Friday,0
INN29410,2,0,2,2,Meal Plan 1,0,Room_Type 2,99,Online,0,0,0,79.5,2,Feb,Wednesday,0
INN25591,2,1,0,3,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,109.8,1,Dec,Saturday,0
INN00462,2,0,2,2,Meal Plan 1,0,Room_Type 4,147,Online,0,0,0,103.7,2,Jul,Sunday,0
INN35716,2,0,2,2,Not Selected,0,Room_Type 1,68,Online,0,0,0,51.09,0,Feb,Tuesday,0
INN24295,1,0,0,4,Meal Plan 2,0,Room_Type 1,100,Online,0,0,0,0.0,0,Sep,Friday,0
INN19536,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,Offline,0,0,0,76.67,0,Sep,Monday,0
INN33926,2,0,0,2,Not Selected,0,Room_Type 1,88,Online,0,0,0,69.5,1,Jan,Monday,0
INN14683,2,0,1,1,Not Selected,0,Room_Type 1,104,Online,0,0,0,116.1,1,May,Wednesday,0
INN10291,1,0,1,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,95.0,0,Oct,Wednesday,0
INN16234,2,0,0,4,Meal Plan 1,0,Room_Type 4,40,Online,0,0,0,96.9,1,Dec,Friday,0
INN14313,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,Complementary,0,0,0,0.0,0,Sep,Tuesday,0
INN03815,2,0,2,2,Meal Plan 2,0,Room_Type 1,147,Offline,0,0,0,128.76,0,Oct,Monday,0
INN13369,2,0,0,2,Not Selected,0,Room_Type 1,131,Online,0,0,0,76.23,2,Aug,Sunday,0
INN27673,1,0,2,3,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,169.6,1,Nov,Tuesday,0
INN09989,2,0,2,1,Meal Plan 1,0,Room_Type 1,229,Online,0,0,0,96.3,0,Oct,Tuesday,1
INN13509,2,0,0,2,Meal Plan 1,0,Room_Type 1,112,Offline,0,0,0,100.0,0,Jun,Saturday,0
INN09548,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,Offline,0,0,0,120.0,0,Sep,Saturday,1
