booking_id,number_of_weekend_nights,type_of_meal,room_type,market_segment_type,num_previous_cancellations,average_price,number_of_week_nights,number_of_adults,number_of_children,car_parking_space,lead_time,is_repeat_guest,num_previous_bookings_not_canceled,special_requests,month_of_reservation,day_of_week,split
INN17278,1,Meal Plan 1,Room_Type 4,Offline,0,96.3,1,2,0,0,44,0,0,0,Jun,Monday,train
INN31289,1,Meal Plan 1,Room_Type 1,Online,0,99.3,2,1,0,0,34,0,0,1,Jan,Monday,train
INN22313,2,Meal Plan 1,Room_Type 1,Offline,0,75.0,3,2,0,0,53,0,0,0,Apr,Tuesday,train
INN00508,2,Meal Plan 1,Room_Type 1,Online,0,90.95,3,2,0,0,69,0,0,1,Mar,Tuesday,train
INN35600,1,Meal Plan 1,Room_Type 1,Online,0,65.45,2,2,0,0,199,0,0,1,Mar,Sunday,train
INN31331,0,Not Selected,Room_Type 1,Online,0,129.0,3,1,0,0,25,0,0,0,May,Thursday,train
INN18053,0,Meal Plan 1,Room_Type 4,Online,0,156.0,1,1,0,0,20,0,0,0,Jun,Thursday,train
INN03846,0,Meal Plan 1,Room_Type 4,Online,0,158.4,2,2,0,1,51,0,0,1,Aug,Thursday,train
INN25819,1,Meal Plan 1,Room_Type 1,Online,0,89.25,2,2,0,0,87,0,0,1,Sep,Monday,train
INN26539,2,Meal Plan 1,Room_Type 1,Offline,0,86.53,1,2,0,0,8,0,0,0,Jul,Tuesday,train
INN24999,1,Meal Plan 1,Room_Type 1,Corporate,0,65.0,2,1,0,0,0,0,0,0,Aug,Thursday,train
INN23294,2,Not Selected,Room_Type 1,Online,0,89.25,2,2,0,0,161,0,0,1,Jul,Monday,train
INN03754,2,Meal Plan 1,Room_Type 1,Online,0,145.0,2,2,0,0,11,0,0,1,Oct,Tuesday,train
INN25598,1,Meal Plan 1,Room_Type 4,Online,0,61.75,2,2,0,0,36,0,0,1,Feb,Monday,train
INN35659,0,Meal Plan 1,Room_Type 1,Corporate,0,65.0,3,1,0,0,0,1,3,1,May,Thursday,train
INN07253,0,Meal Plan 1,Room_Type 1,Corporate,0,79.0,2,1,0,0,0,0,0,0,Jan,Saturday,train
INN09216,0,Meal Plan 1,Room_Type 1,Offline,0,100.0,2,2,0,0,211,0,0,0,May,Sunday,train
INN20470,1,Meal Plan 1,Room_Type 4,Online,0,99.45,5,2,0,0,92,0,0,0,Apr,Wednesday,train
INN01834,1,Meal Plan 1,Room_Type 1,Online,0,80.0,2,2,0,0,91,0,0,0,Apr,Wednesday,train
INN22387,0,Meal Plan 1,Room_Type 4,Online,0,137.7,4,3,0,0,74,0,0,3,Jul,Friday,train
INN01997,1,Meal Plan 1,Room_Type 1,Online,0,100.0,2,2,0,0,302,0,0,0,Sep,Sunday,train
INN32307,2,Meal Plan 1,Room_Type 1,Online,0,133.45,3,3,0,0,148,0,0,2,Jul,Saturday,train
INN21022,1,Meal Plan 1,Room_Type 1,Offline,0,63.58,3,2,0,0,10,0,0,1,Mar,Saturday,train
INN18347,0,Meal Plan 1,Room_Type 1,Corporate,0,65.0,1,1,0,0,0,1,3,0,Nov,Friday,train
INN01982,0,Meal Plan 1,Room_Type 1,Online,0,115.0,2,1,0,0,103,0,0,0,Apr,Thursday,train
INN06522,1,Not Selected,Room_Type 1,Online,0,79.5,2,2,0,0,70,0,0,1,Oct,Wednesday,train
INN07240,0,Meal Plan 1,Room_Type 4,Online,0,106.0,1,2,0,0,0,0,0,2,Feb,Saturday,train
INN28681,0,Meal Plan 1,Room_Type 1,Online,0,126.9,3,2,0,0,206,0,0,2,Sep,Saturday,train
INN21239,0,Meal Plan 1,Room_Type 1,Online,0,145.0,2,2,1,0,26,0,0,2,Apr,Sunday,train
INN30282,1,Meal Plan 1,Room_Type 1,Online,0,96.3,2,2,0,0,89,0,0,1,Mar,Sunday,train
INN07949,2,Meal Plan 1,Room_Type 4,Online,0,103.84,5,2,0,0,43,0,0,0,Aug,Thursday,train
INN00281,1,Meal Plan 1,Room_Type 4,Offline,0,122.4,1,3,0,0,45,0,0,0,Jun,Monday,train
INN02809,1,Meal Plan 1,Room_Type 4,Online,0,137.7,2,3,0,0,147,0,0,0,Aug,Wednesday,train
INN06876,0,Meal Plan 1,Room_Type 4,Online,0,104.4,2,2,0,0,86,0,0,1,Oct,Sunday,train
INN33984,2,Meal Plan 1,Room_Type 4,Online,0,140.4,1,2,0,0,69,0,0,3,May,Monday,train
INN22331,0,Meal Plan 1,Room_Type 1,Offline,0,65.0,2,2,0,0,68,0,0,0,Sep,Friday,train
INN27644,1,Meal Plan 1,Room_Type 1,Online,0,91.3,1,2,0,0,36,0,0,0,Feb,Tuesday,train
INN16563,1,Not Selected,Room_Type 1,Online,0,108.99,3,2,0,0,4,0,0,1,Sep,Saturday,train
INN11830,1,Not Selected,Room_Type 1,Online,0,89.0,0,1,0,0,14,0,0,2,Sep,Tuesday,train
INN15179,0,Meal Plan 1,Room_Type 1,Corporate,0,79.0,1,1,0,0,7,0,0,0,Dec,Thursday,train
INN13793,0,Meal Plan 1,Room_Type 1,Online,0,78.3,2,2,0,0,71,0,0,1,Mar,Sunday,train
INN14642,1,Not Selected,Room_Type 1,Online,0,94.35,4,2,0,0,99,0,0,1,Jun,Wednesday,train
INN28736,0,Meal Plan 2,Room_Type 4,Offline,0,108.0,2,1,0,0,80,0,0,0,Oct,Monday,train
INN33274,2,Not Selected,Room_Type 1,Online,0,94.5,2,2,0,0,64,0,0,0,Jul,Tuesday,train
INN31950,2,Meal Plan 2,Room_Type 1,Offline,0,94.5,1,2,0,0,138,0,0,0,Aug,Tuesday,train
INN10551,2,Meal Plan 2,Room_Type 1,Offline,0,101.0,1,2,0,0,150,0,0,0,Jan,Tuesday,train
INN12588,0,Meal Plan 1,Room_Type 1,Online,0,96.3,3,2,0,0,230,0,0,0,Oct,Friday,train
INN32298,2,Meal Plan 1,Room_Type 4,Online,0,121.2,5,2,0,0,19,0,0,2,Dec,Friday,train
INN29992,0,Meal Plan 1,Room_Type 1,Offline,0,105.0,2,2,0,0,86,0,0,0,Sep,Sunday,train
INN13141,0,Meal Plan 1,Room_Type 6,Online,0,197.0,1,2,2,0,18,0,0,0,Apr,Sunday,train
INN01026,0,Meal Plan 1,Room_Type 1,Online,0,89.0,3,2,0,0,304,0,0,0,Nov,Saturday,train
INN13376,1,Meal Plan 2,Room_Type 1,Offline,0,98.0,2,2,0,0,19,0,0,0,Dec,Wednesday,train
INN09790,1,Meal Plan 1,Room_Type 1,Online,0,100.13,3,2,0,1,96,0,0,3,Oct,Wednesday,train
INN03290,2,Meal Plan 1,Room_Type 1,Online,0,101.38,8,1,0,0,45,0,0,0,Nov,Thursday,train
INN20346,1,Meal Plan 1,Room_Type 1,Online,0,96.3,2,2,0,0,229,0,0,1,Aug,Sunday,train
INN16782,0,Meal Plan 2,Room_Type 1,Offline,0,104.0,1,2,0,0,48,0,0,0,Sep,Monday,train
INN18354,1,Meal Plan 1,Room_Type 1,Offline,0,80.75,2,2,0,0,177,0,0,0,Oct,Sunday,train
INN04530,2,Meal Plan 2,Room_Type 4,Online,0,162.0,5,2,0,0,121,0,0,0,Aug,Thursday,train
INN36167,1,Meal Plan 1,Room_Type 1,Online,0,82.45,4,2,0,0,84,0,0,1,Mar,Wednesday,train
INN07282,0,Meal Plan 1,Room_Type 1,Offline,0,80.75,3,2,0,0,91,0,0,0,May,Saturday,train
INN05703,0,Meal Plan 1,Room_Type 4,Online,0,159.3,1,2,0,0,54,0,0,0,Jun,Monday,train
INN10978,0,Meal Plan 1,Room_Type 1,Online,0,135.9,2,2,0,0,83,0,0,2,Sep,Friday,train
INN14540,1,Meal Plan 1,Room_Type 1,Offline,0,75.0,2,2,0,0,418,0,0,0,Sep,Wednesday,train
INN33585,1,Meal Plan 1,Room_Type 1,Offline,0,62.8,1,2,0,0,275,0,0,0,Jun,Monday,train
INN21996,2,Meal Plan 1,Room_Type 1,Offline,0,72.25,3,2,0,0,93,0,0,1,Jul,Tuesday,train
INN09826,0,Meal Plan 1,Room_Type 1,Offline,0,85.67,3,2,0,0,73,0,0,0,Nov,Friday,train
INN13265,0,Meal Plan 1,Room_Type 1,Online,0,95.5,2,2,0,1,85,0,0,1,Apr,Saturday,train
INN15107,2,Meal Plan 1,Room_Type 1,Online,0,89.31,5,2,0,0,81,0,0,0,Mar,Friday,train
INN08407,2,Meal Plan 1,Room_Type 1,Online,0,95.4,1,2,0,0,306,0,0,3,Aug,Tuesday,train
INN19681,0,Not Selected,Room_Type 1,Online,0,125.1,1,2,0,0,35,0,0,1,Aug,Friday,train
INN11285,0,Meal Plan 1,Room_Type 1,Corporate,0,110.0,2,2,0,0,5,0,0,1,May,Thursday,train
INN33306,2,Meal Plan 1,Room_Type 4,Online,0,151.0,4,2,0,0,2,0,0,1,Apr,Sunday,train
INN33146,0,Meal Plan 1,Room_Type 5,Corporate,0,86.0,2,1,0,0,7,0,0,0,Feb,Monday,train
INN26880,0,Meal Plan 1,Room_Type 1,Online,0,63.86,2,2,0,0,90,0,0,1,Apr,Sunday,train
INN04909,1,Meal Plan 1,Room_Type 1,Online,0,89.0,2,2,0,0,305,0,0,0,Nov,Sunday,train
INN14191,0,Meal Plan 1,Room_Type 1,Online,0,118.0,2,2,0,0,6,0,0,0,Mar,Sunday,train
INN30814,2,Meal Plan 1,Room_Type 1,Online,0,127.67,1,2,1,0,14,0,0,0,Apr,Monday,train
INN35326,0,Meal Plan 2,Room_Type 1,Offline,0,87.0,2,1,0,0,273,0,0,0,Jul,Monday,train
INN27110,0,Meal Plan 1,Room_Type 1,Offline,0,75.0,1,2,0,0,28,0,0,2,Sep,Thursday,train
INN24192,0,Meal Plan 1,Room_Type 4,Online,0,126.23,4,2,0,0,25,0,0,1,Jun,Thursday,train
INN25733,1,Meal Plan 1,Room_Type 1,Online,0,66.53,5,2,0,0,122,0,0,1,Apr,Wednesday,train
INN29701,0,Meal Plan 2,Room_Type 1,Offline,0,101.5,2,2,0,0,74,0,0,0,Sep,Monday,train
INN03554,0,Meal Plan 2,Room_Type 1,Offline,0,109.0,2,2,0,0,0,0,0,0,Aug,Monday,train
INN15615,2,Meal Plan 1,Room_Type 1,Offline,0,63.58,2,2,0,0,61,0,0,0,Mar,Monday,train
INN03729,0,Meal Plan 1,Room_Type 1,Online,0,114.3,2,2,0,0,115,0,0,0,Jul,Sunday,train
INN18429,1,Not Selected,Room_Type 1,Online,0,116.1,2,2,0,0,56,0,0,1,May,Sunday,train
INN35613,0,Meal Plan 1,Room_Type 1,Corporate,0,130.0,2,1,0,0,64,0,0,0,May,Thursday,train
INN13933,0,Meal Plan 1,Room_Type 1,Offline,0,67.5,2,1,0,0,46,0,0,0,Nov,Sunday,train
INN01294,2,Meal Plan 1,Room_Type 4,Online,0,118.8,1,2,0,0,64,0,0,1,Apr,Monday,train
INN00911,1,Meal Plan 1,Room_Type 1,Offline,0,67.0,0,2,0,0,263,0,0,0,Sep,Thursday,train
INN26505,0,Meal Plan 1,Room_Type 1,Offline,0,110.0,3,2,0,0,279,0,0,0,Oct,Friday,train
INN10158,0,Meal Plan 1,Room_Type 1,Online,0,135.9,2,2,0,0,34,0,0,1,Sep,Sunday,train
INN28216,1,Meal Plan 1,Room_Type 1,Online,0,89.5,0,1,0,0,2,0,0,2,Dec,Tuesday,train
INN11069,1,Meal Plan 1,Room_Type 4,Online,0,159.3,1,3,0,0,52,0,0,2,May,Monday,train
INN28978,1,Meal Plan 1,Room_Type 1,Online,0,94.5,3,2,0,0,40,0,0,1,Oct,Thursday,train
INN02302,2,Meal Plan 1,Room_Type 4,Online,0,96.3,1,2,0,0,105,0,0,0,Apr,Tuesday,train
INN15488,0,Meal Plan 1,Room_Type 1,Online,0,81.77,2,2,0,0,185,0,0,2,May,Sunday,train
INN26888,2,Meal Plan 1,Room_Type 1,Online,0,94.5,3,2,0,0,50,0,0,0,Oct,Wednesday,train
INN01920,0,Meal Plan 2,Room_Type 1,Offline,0,109.0,2,2,0,0,102,0,0,0,Oct,Monday,train
INN28772,0,Meal Plan 1,Room_Type 1,Corporate,0,65.0,1,1,0,0,2,1,3,0,May,Saturday,train
INN17760,0,Meal Plan 1,Room_Type 1,Offline,0,95.0,2,1,0,0,192,0,0,0,Jun,Sunday,train
INN30106,0,Meal Plan 1,Room_Type 4,Offline,0,96.3,3,2,0,0,40,0,0,0,Oct,Thursday,train
INN26664,2,Meal Plan 1,Room_Type 4,Online,0,159.17,5,2,0,0,93,0,0,1,Sep,Monday,train
INN10337,1,Meal Plan 1,Room_Type 1,Online,0,145.0,3,2,0,0,0,0,0,1,Sep,Thursday,train
INN04085,0,Meal Plan 1,Room_Type 1,Online,0,133.8,3,2,1,0,38,0,0,0,Mar,Saturday,train
INN14837,2,Meal Plan 1,Room_Type 1,Offline,0,80.75,3,2,0,0,163,0,0,0,Oct,Tuesday,train
INN23710,4,Not Selected,Room_Type 1,Online,0,86.21,10,2,0,0,116,0,0,0,Apr,Thursday,train
INN08096,2,Meal Plan 2,Room_Type 1,Offline,0,105.0,0,2,0,0,75,0,0,0,Oct,Tuesday,train
INN12217,2,Meal Plan 1,Room_Type 1,Online,0,90.9,2,2,0,0,179,0,0,1,Oct,Sunday,train
INN22107,1,Meal Plan 1,Room_Type 1,Offline,0,100.0,3,2,0,0,285,0,0,0,Oct,Wednesday,train
INN15554,1,Not Selected,Room_Type 1,Online,0,75.0,0,2,0,1,0,0,0,0,Dec,Thursday,train
INN31688,0,Meal Plan 2,Room_Type 1,Offline,0,115.0,2,2,0,0,265,0,0,1,Jun,Sunday,train
INN32084,0,Not Selected,Room_Type 1,Online,0,109.65,4,2,0,0,98,0,0,2,May,Thursday,train
INN24266,1,Meal Plan 1,Room_Type 1,Online,1,111.6,4,2,0,0,61,1,0,1,Dec,Saturday,train
INN13140,0,Meal Plan 1,Room_Type 1,Offline,0,110.0,3,2,0,0,183,0,0,1,Sep,Saturday,train
INN08039,1,Not Selected,Room_Type 1,Online,0,87.27,2,2,0,0,30,0,0,0,Nov,Sunday,train
INN33794,2,Not Selected,Room_Type 1,Offline,0,51.0,3,2,0,0,200,0,0,0,Dec,Saturday,train
INN25244,0,Meal Plan 2,Room_Type 1,Offline,0,115.0,2,2,0,0,377,0,0,1,Oct,Sunday,train
INN28086,0,Meal Plan 2,Room_Type 1,Offline,0,115.0,2,2,0,0,377,0,0,1,Oct,Sunday,train
INN35041,0,Meal Plan 1,Room_Type 1,Corporate,0,100.0,3,1,0,0,113,0,0,0,May,Thursday,train
INN17735,2,Meal Plan 1,Room_Type 1,Corporate,0,40.0,2,1,0,0,61,0,0,1,Jul,Tuesday,train
INN19073,1,Meal Plan 2,Room_Type 1,Offline,0,91.0,1,1,0,0,7,0,0,1,May,Monday,train
INN20509,0,Meal Plan 1,Room_Type 1,Offline,0,120.0,3,1,0,0,71,0,0,0,Jun,Thursday,train
INN12034,1,Meal Plan 1,Room_Type 1,Offline,0,12.0,3,2,0,0,75,0,0,0,Mar,Saturday,train
INN12551,2,Not Selected,Room_Type 1,Online,0,129.0,1,2,0,0,13,0,0,2,Sep,Tuesday,train
INN35853,1,Meal Plan 1,Room_Type 1,Online,0,79.72,4,2,0,0,135,0,0,1,May,Wednesday,train
INN17007,0,Meal Plan 1,Room_Type 1,Corporate,0,90.0,2,1,0,0,85,0,0,0,Sep,Saturday,train
INN12196,2,Meal Plan 1,Room_Type 1,Offline,0,60.0,1,2,0,0,29,0,0,0,Jan,Tuesday,train
INN24700,2,Meal Plan 1,Room_Type 1,Corporate,2,65.0,1,1,0,0,11,1,11,0,Nov,Wednesday,train
INN10125,1,Meal Plan 1,Room_Type 1,Online,0,118.33,2,2,0,0,15,0,0,1,Apr,Sunday,train
INN20004,1,Meal Plan 1,Room_Type 4,Online,0,82.45,3,2,0,0,59,0,0,0,Mar,Saturday,train
INN33906,1,Meal Plan 1,Room_Type 1,Online,0,94.35,0,2,0,0,23,0,0,0,Jun,Tuesday,train
INN33800,0,Meal Plan 1,Room_Type 1,Online,0,105.0,1,2,0,1,1,0,0,1,Aug,Friday,train
INN18475,1,Meal Plan 1,Room_Type 1,Offline,0,95.0,1,2,0,0,29,0,0,0,Sep,Monday,train
INN17160,0,Meal Plan 1,Room_Type 4,Online,0,87.3,3,2,0,0,338,0,0,0,Dec,Saturday,train
INN08535,2,Meal Plan 1,Room_Type 4,Online,0,119.33,1,2,0,0,27,0,0,1,Nov,Monday,train
INN06274,2,Meal Plan 1,Room_Type 4,Online,0,108.8,2,2,0,0,242,0,0,0,Sep,Monday,train
INN35565,1,Meal Plan 1,Room_Type 1,Online,0,95.0,0,1,0,0,7,0,0,0,Apr,Wednesday,train
INN30197,4,Meal Plan 1,Room_Type 1,Online,0,81.7,6,1,0,0,8,0,0,0,Jan,Wednesday,train
INN06796,1,Not Selected,Room_Type 1,Online,0,79.2,1,2,0,0,102,0,0,0,Dec,Wednesday,train
INN19692,2,Meal Plan 1,Room_Type 4,Online,0,127.0,2,3,0,0,1,0,0,1,Feb,Tuesday,train
INN15299,3,Meal Plan 1,Room_Type 1,Online,0,76.93,7,1,0,0,11,0,0,1,Nov,Sunday,train
INN03932,0,Meal Plan 1,Room_Type 6,Online,0,221.0,1,2,2,0,15,0,0,0,May,Sunday,train
INN19513,7,Meal Plan 1,Room_Type 1,Online,0,90.95,17,2,0,0,188,0,0,1,Jul,Wednesday,train
INN27610,0,Not Selected,Room_Type 1,Online,0,79.2,2,2,0,0,68,0,0,0,Dec,Saturday,train
INN13518,0,Meal Plan 1,Room_Type 1,Online,0,73.9,1,1,0,0,0,0,0,0,Jan,Saturday,train
INN31299,0,Meal Plan 1,Room_Type 1,Offline,0,72.1,1,1,0,0,4,0,0,0,Feb,Monday,train
INN11016,1,Meal Plan 1,Room_Type 1,Offline,0,76.67,2,1,0,0,219,0,0,0,Sep,Monday,train
INN27747,2,Meal Plan 1,Room_Type 1,Offline,0,120.0,4,1,0,0,69,0,0,0,Jun,Tuesday,train
INN13286,0,Meal Plan 1,Room_Type 1,Online,0,138.99,1,2,0,0,0,0,0,0,Sep,Thursday,train
INN06529,1,Meal Plan 1,Room_Type 1,Online,0,94.67,2,2,0,0,96,0,0,2,Nov,Sunday,train
INN32808,0,Meal Plan 1,Room_Type 4,Online,0,131.4,1,2,0,0,64,0,0,1,Dec,Sunday,train
INN13747,0,Not Selected,Room_Type 1,Online,0,78.0,2,1,0,0,7,0,0,1,Nov,Friday,train
INN08827,0,Meal Plan 2,Room_Type 1,Online,0,215.5,1,2,1,1,14,0,0,2,Mar,Saturday,train
INN33162,1,Meal Plan 1,Room_Type 1,Offline,0,85.5,5,2,0,0,133,0,0,0,May,Thursday,train
INN01170,2,Meal Plan 1,Room_Type 1,Online,0,68.85,5,1,0,0,20,0,0,1,Nov,Saturday,train
INN09851,0,Meal Plan 1,Room_Type 1,Offline,0,71.0,3,1,0,0,151,0,0,0,Jan,Friday,train
INN00288,2,Meal Plan 1,Room_Type 1,Online,0,108.38,2,0,2,0,68,0,0,1,Apr,Tuesday,train
INN14985,4,Meal Plan 1,Room_Type 1,Online,0,99.79,6,2,0,0,125,0,0,5,Sep,Tuesday,train
INN28953,2,Meal Plan 1,Room_Type 4,Online,0,137.94,7,3,0,0,123,0,0,2,Jul,Sunday,train
INN27373,2,Meal Plan 1,Room_Type 5,Online,0,167.2,2,2,0,0,27,0,0,0,Sep,Sunday,train
INN02529,2,Meal Plan 1,Room_Type 1,Online,0,100.0,0,2,0,0,19,0,0,1,Feb,Wednesday,train
INN12478,2,Meal Plan 1,Room_Type 1,Offline,0,96.9,3,3,0,0,162,0,0,0,Aug,Saturday,train
INN02168,0,Meal Plan 1,Room_Type 1,Corporate,0,79.0,1,1,0,0,55,0,0,0,Jul,Saturday,train
INN32969,1,Meal Plan 1,Room_Type 1,Offline,0,98.94,1,3,0,0,39,0,0,2,Feb,Thursday,train
INN30329,0,Not Selected,Room_Type 1,Online,0,99.0,4,2,0,0,50,0,0,0,Aug,Thursday,train
INN20180,0,Meal Plan 1,Room_Type 1,Online,0,90.9,4,2,0,0,151,0,0,1,Oct,Thursday,train
INN11754,0,Not Selected,Room_Type 1,Online,0,112.59,3,1,0,0,63,0,0,0,Aug,Friday,train
INN09392,1,Meal Plan 1,Room_Type 4,Online,0,123.3,0,3,0,0,59,0,0,2,Mar,Wednesday,train
INN25292,2,Meal Plan 2,Room_Type 1,Offline,0,115.0,0,2,0,0,386,0,0,1,Oct,Tuesday,train
INN30595,2,Meal Plan 2,Room_Type 1,Online,0,99.45,5,2,0,0,90,0,0,1,Apr,Monday,train
INN10010,2,Meal Plan 1,Room_Type 4,Online,0,187.0,1,3,0,0,26,0,0,0,Jul,Monday,train
INN17325,2,Meal Plan 1,Room_Type 1,Online,0,82.8,6,2,0,0,66,0,0,2,Nov,Sunday,train
INN35009,0,Meal Plan 1,Room_Type 5,Corporate,0,159.0,1,2,0,0,3,0,0,0,May,Saturday,train
INN24166,0,Meal Plan 2,Room_Type 1,Offline,0,91.0,3,1,0,0,36,0,0,0,Oct,Friday,train
INN28116,0,Meal Plan 1,Room_Type 1,Offline,0,65.0,1,2,0,0,443,0,0,0,Apr,Sunday,train
INN31148,1,Not Selected,Room_Type 1,Online,0,74.8,3,2,0,0,40,0,0,0,Dec,Saturday,train
INN00999,2,Not Selected,Room_Type 1,Online,0,66.53,3,2,0,0,57,0,0,1,Sep,Tuesday,train
INN03486,2,Meal Plan 1,Room_Type 1,Online,0,107.67,1,2,1,0,5,0,0,2,Nov,Monday,train
INN01837,0,Not Selected,Room_Type 1,Online,0,79.2,2,2,0,0,72,0,0,1,Nov,Sunday,train
INN04764,2,Meal Plan 1,Room_Type 6,Online,0,170.17,4,2,0,0,73,0,0,0,May,Monday,train
INN20210,0,Meal Plan 1,Room_Type 4,Online,0,162.67,3,2,0,0,4,0,0,1,Mar,Saturday,train
INN24854,1,Meal Plan 2,Room_Type 1,Offline,0,160.0,2,2,0,0,315,0,0,0,Sep,Sunday,train
INN11663,1,Meal Plan 1,Room_Type 1,Online,0,135.9,1,2,0,0,31,0,0,1,Jul,Monday,train
INN12644,1,Meal Plan 1,Room_Type 4,Online,0,127.71,3,3,0,0,90,0,0,3,Dec,Wednesday,train
INN18464,0,Not Selected,Room_Type 1,Online,0,152.0,1,2,0,0,1,0,0,0,Sep,Saturday,train
INN30956,2,Meal Plan 1,Room_Type 1,Online,0,96.3,2,2,0,0,153,0,0,0,Aug,Sunday,train
INN03747,0,Meal Plan 1,Room_Type 1,Online,0,65.0,1,2,0,0,443,0,0,0,Apr,Sunday,train
INN18386,1,Meal Plan 1,Room_Type 1,Offline,0,95.0,2,2,0,0,273,0,0,0,May,Sunday,train
INN32236,2,Meal Plan 2,Room_Type 1,Offline,0,115.0,0,2,0,0,386,0,0,1,Oct,Tuesday,train
INN27900,0,Meal Plan 1,Room_Type 4,Online,0,119.0,4,2,0,0,11,0,0,0,Nov,Friday,train
INN31077,0,Meal Plan 1,Room_Type 1,Online,0,142.8,3,3,0,1,39,0,0,1,Mar,Saturday,train
INN27080,0,Meal Plan 2,Room_Type 1,Offline,0,109.0,2,2,0,0,102,0,0,0,Oct,Monday,train
INN07512,0,Meal Plan 1,Room_Type 1,Offline,0,70.0,1,1,0,0,4,0,0,0,Dec,Sunday,train
INN01717,0,Meal Plan 1,Room_Type 1,Online,0,78.3,1,2,0,0,105,0,0,0,Mar,Thursday,train
INN16062,0,Meal Plan 1,Room_Type 4,Online,0,121.59,2,2,1,0,110,0,0,1,May,Sunday,train
INN34219,0,Meal Plan 1,Room_Type 1,Online,0,96.3,1,2,0,0,80,0,0,1,Jun,Saturday,train
INN18539,0,Meal Plan 1,Room_Type 1,Online,0,92.4,3,1,1,0,108,0,0,0,May,Friday,train
INN26140,2,Not Selected,Room_Type 1,Online,0,84.15,2,2,0,0,33,0,0,1,Nov,Sunday,train
INN27009,1,Meal Plan 1,Room_Type 1,Offline,0,80.2,3,2,0,0,38,0,0,1,Jun,Wednesday,train
INN18633,0,Meal Plan 1,Room_Type 1,Aviation,0,95.0,3,1,0,0,1,0,0,0,Jun,Friday,train
INN35148,0,Meal Plan 1,Room_Type 1,Offline,0,90.0,3,1,0,0,204,0,0,0,May,Saturday,train
INN03370,1,Meal Plan 1,Room_Type 4,Online,0,139.5,1,2,0,0,51,0,0,1,Oct,Monday,train
INN31050,1,Not Selected,Room_Type 1,Online,0,106.65,0,1,0,0,0,0,0,0,Sep,Wednesday,train
INN02536,1,Meal Plan 1,Room_Type 1,Online,0,126.9,1,2,0,1,90,0,0,1,Aug,Monday,train
INN32362,0,Meal Plan 1,Room_Type 1,Online,0,88.4,4,2,0,0,67,0,0,2,Nov,Friday,train
INN18107,0,Meal Plan 1,Room_Type 1,Offline,0,75.0,3,2,0,0,104,0,0,0,Dec,Sunday,train
INN22458,4,Meal Plan 1,Room_Type 1,Online,0,70.0,5,1,0,0,27,0,0,0,Feb,Wednesday,train
INN16251,2,Meal Plan 1,Room_Type 1,Offline,0,41.43,5,2,0,0,150,0,0,2,Mar,Monday,train
INN15183,0,Meal Plan 1,Room_Type 1,Offline,0,64.6,5,2,0,0,231,0,0,0,Dec,Thursday,train
INN00386,0,Meal Plan 2,Room_Type 1,Offline,0,109.0,2,2,0,0,102,0,0,0,Oct,Monday,train
INN26761,2,Meal Plan 2,Room_Type 4,Online,0,137.7,3,2,0,0,197,0,0,2,Aug,Monday,train
INN05198,2,Meal Plan 1,Room_Type 1,Corporate,0,65.0,2,1,0,0,39,0,0,0,Nov,Tuesday,train
INN19917,0,Meal Plan 2,Room_Type 1,Offline,0,127.0,3,2,0,0,71,0,0,0,Sep,Friday,train
INN35046,0,Meal Plan 2,Room_Type 1,Offline,0,112.2,1,2,0,0,83,0,0,0,Sep,Saturday,train
INN04494,0,Meal Plan 1,Room_Type 1,Online,0,63.06,4,2,0,0,36,0,0,1,Mar,Friday,train
INN29477,1,Meal Plan 1,Room_Type 1,Online,0,93.6,1,2,0,0,45,0,0,0,Nov,Monday,train
INN08423,0,Not Selected,Room_Type 1,Online,0,54.46,4,2,0,0,63,0,0,0,Mar,Friday,train
INN11733,0,Meal Plan 1,Room_Type 1,Online,0,121.5,3,2,1,0,195,0,0,1,Aug,Friday,train
INN29749,1,Meal Plan 1,Room_Type 1,Online,0,126.0,3,2,1,0,33,0,0,1,Apr,Saturday,train
INN02521,1,Meal Plan 1,Room_Type 1,Online,0,88.4,3,2,0,0,22,0,0,2,Dec,Wednesday,train
INN34332,0,Meal Plan 1,Room_Type 1,Offline,0,80.0,4,2,0,0,270,0,0,0,Apr,Friday,train
INN27285,2,Not Selected,Room_Type 1,Online,0,85.5,0,2,0,1,54,0,0,1,Dec,Wednesday,train
INN33201,1,Meal Plan 1,Room_Type 1,Online,0,91.45,3,2,0,1,75,0,0,0,Mar,Wednesday,train
INN14025,1,Meal Plan 1,Room_Type 1,Online,0,80.3,2,2,0,0,49,0,0,1,Mar,Sunday,train
INN05666,0,Meal Plan 2,Room_Type 1,Online,0,101.5,2,2,0,0,102,0,0,0,Oct,Monday,train
INN18496,2,Meal Plan 2,Room_Type 1,Offline,0,115.0,0,2,0,0,386,0,0,1,Oct,Tuesday,train
INN01888,0,Meal Plan 1,Room_Type 4,Online,0,142.2,2,3,0,0,101,0,0,0,Jul,Sunday,train
INN02832,0,Meal Plan 2,Room_Type 1,Offline,0,98.0,3,1,0,0,71,0,0,0,May,Thursday,train
INN22421,0,Not Selected,Room_Type 1,Online,0,95.0,1,1,0,0,0,0,0,0,Nov,Sunday,train
INN10104,0,Meal Plan 1,Room_Type 4,Online,0,145.0,2,2,0,0,23,0,0,2,Oct,Sunday,train
